id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,url_oglasa
7410737,STRAHINJ,Stanovanje,"2,5-sobno",2.5,500.0,EUR,72.0,1980,VP/1,"72 m2, 2,5-sobno, zgrajeno l. 1980, VP/1 nad., oddamo. Cena: cca 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/strahinj-stanovanje_7410737/
7321878,STRANSKA VAS,Stanovanje,Soba,,450.0,EUR,20.0,2000,P,"20 m2, soba, zgrajena l. 2000, 1.000 m2 zemljišča, pritličje, Oddam sobo v dvosobnem stanovanju v manjši enostanovanjski...",https://www.nepremicnine.net/oglasi-oddaja/stranska-vas-stanovanje_7321878/
7406941,STRAŽNIK,Stanovanje,3-sobno,3.0,1500.0,EUR,134.0,2009,,"134 m2, 3-sobno, zgrajeno l. 2009, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-stanovanje_7406941/
7398634,STRAŽNIK,Stanovanje,4-sobno,4.0,2500.0,EUR,150.0,,,"150 m2, 4-sobno, oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-stanovanje_7398634/
7335663,STRAŽNIK,Stanovanje,5 in večsobno,,2500.0,EUR,162.0,2007,,"162 m2, 5 in večsobno, zgrajeno l. 2007, oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-stanovanje_7335663/
7361441,STRAŽNIK,Stanovanje,3-sobno,3.0,2100.0,EUR,200.0,,,"200 m2, 3-sobno, oddamo. Cena: 2.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-stanovanje_7361441/
7404783,"STRAŽNIK, BREGANA, SAMOBOR - OKOLICA",Stanovanje,2-sobno,2.0,180.0,EUR,50.0,,,"50 m2, 2-sobno, oddamo. Cena: 180,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-bregana-samobor-okolica-stanovanje_7404783/
7243715,"STRAŽNIK, CENTAR, SAMOBOR",Stanovanje,4-sobno,4.0,200.0,EUR,85.0,,,"85 m2, 4-sobno, oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-centar-samobor-stanovanje_7243715/
7252387,"STRAŽNIK, GIZNIK, SAMOBOR",Stanovanje,Drugo,,200.0,EUR,290.0,,,"290 m2, stanovanje, oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-giznik-samobor-stanovanje_7252387/
7403821,"STRAŽNIK, GUNDULIĆEVO NASELJE",Stanovanje,2-sobno,2.0,900.0,EUR,75.0,,,"75 m2, 2-sobno, oddamo. Cena: 900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/straznik-gundulicevo-naselje-stanovanje_7403821/
7412988,STUDENCI,Stanovanje,1-sobno,1.0,400.0,EUR,33.1,1968,2/5,"33,1 m2, 1-sobno, zgrajeno l. 1968, adaptirano l. 2018, 2/5 nad., oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_7412988/
7411971,STUDENCI,Stanovanje,2-sobno,2.0,780.0,EUR,50.0,2022,1/2,"50 m2, 2-sobno, v stavbi zgrajeni l. 2022, 1/2 nad., Maribor, Rezidenca Sunset Elit 2-sobno stanovanje+klet+garaža. Cena...",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_7411971/
6884790,STUDENCI,Stanovanje,3-sobno,3.0,690.0,EUR,58.7,2024,1,"58,7 m2, 3-sobno, zgrajeno l. 2024, 1. nad., Oddamo novo 3 sobno stanovanje z ložo in parkirnim mestom v garaži, oddamo....",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_6884790/
7394768,STUDENCI,Stanovanje,"2,5-sobno",2.5,700.0,EUR,65.0,2003,1/2,"65 m2, 2,5-sobno, zgrajeno l. 2003, adaptirano l. 2020, 1/2 nad., oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_7394768/
7369656,STUDENCI,Stanovanje,3-sobno,3.0,800.0,EUR,68.9,2008,3,"68,9 m2, 3-sobno, zgrajeno l. 2008, 3. nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_7369656/
7387428,STUDENCI,Stanovanje,3-sobno,3.0,790.0,EUR,71.5,2008,4/4,"71,5 m2, 3-sobno, zgrajeno l. 2008, adaptirano l. 2026, 4/4 nad., Oddamo 3 sobno stanvoanje z balkonom in parkiriščem, o...",https://www.nepremicnine.net/oglasi-oddaja/studenci-stanovanje_7387428/
7411423,"STUDENCI, IZTOKOVA ULICA",Stanovanje,"1,5-sobno",1.5,620.0,EUR,40.0,2024,1/1,"40 m2, 1,5-sobno, zgrajeno l. 2024, 1/1 nad., Oddam lepo in skoraj novo 1,5-sobno stanovanje (40 m2) na Studencih v Mari...",https://www.nepremicnine.net/oglasi-oddaja/studenci-iztokova-ulica-stanovanje_7411423/
7316212,STUPNIK,Stanovanje,Drugo,,9.0,EUR,530.0,,,"530 m2, stanovanje, oddamo. Cena: 9,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/stupnik-stanovanje_7316212/
7412050,SUŠAK,Stanovanje,1-sobno,1.0,490.0,EUR,45.0,,,"45 m2, 1-sobno, oddamo. Cena: 490,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7412050/
7400313,SUŠAK,Stanovanje,1-sobno,1.0,600.0,EUR,53.0,,,"53 m2, 1-sobno, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7400313/
7407515,SUŠAK,Stanovanje,2-sobno,2.0,1000.0,EUR,60.0,,,"60 m2, 2-sobno, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7407515/
7401104,SUŠAK,Stanovanje,2-sobno,2.0,850.0,EUR,74.0,,,"74 m2, 2-sobno, oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7401104/
7402425,SUŠAK,Stanovanje,4-sobno,4.0,1300.0,EUR,89.0,,,"89 m2, 4-sobno, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7402425/
7399303,SUŠAK,Stanovanje,2-sobno,2.0,1000.0,EUR,100.0,,,"100 m2, 2-sobno, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7399303/
7414573,SUŠAK,Stanovanje,3-sobno,3.0,1000.0,EUR,114.0,,,"114 m2, 3-sobno, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7414573/
7405321,SUŠAK,Stanovanje,5 in večsobno,,2000.0,EUR,137.0,,,"137 m2, 5 in večsobno, oddamo. Cena: 2.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/susak-stanovanje_7405321/
